eventid,iyear,imonth,iday,extended,country,region,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,multiple,success,suicide,attacktype1,attacktype2,targtype1,targsubtype1,natlty1,targtype2,targsubtype2,natlty2,gname,individual,nperps,nperpcap,claimed,claimmode,weaptype1,weapsubtype1,weaptype2,weapsubtype2,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propvalue,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,hostkidoutcome,nreleased,INT_LOG,INT_IDEO,INT_MISC,INT_ANY
2.0161E+11,2016,10,14,0,182,11,1.789637,44.529976,1,0,1,1,1,0,1,0,3,,4,27,422,14,67,182,Al-Shabaab,0,-99,0,1,8,6,11,,,2,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,1,1,1
2.0161E+11,2016,10,14,0,228,10,15.45639,45.324871,1,0,1,1,1,0,1,0,3,,14,78,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,16,,,4,0,0,10,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,14,0,173,10,16.893194,42.57526,1,0,1,1,1,0,1,0,2,,3,22,173,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,5,5,,,1,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,1,1,0,1
2.0161E+11,2016,10,14,0,147,11,9.4325,8.353611,1,0,1,1,1,0,1,0,2,,3,25,147,,,,Fulani extremists,0,-99,0,0,,5,5,,,2,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,-9,-9,0,-9
2.0161E+11,2016,10,15,0,95,10,34.17971,42.252369,1,0,1,1,1,0,0,0,2,,14,75,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,5,2,,,7,0,7,0,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,15,0,95,10,34.093739,44.21817,1,0,1,1,1,0,1,0,2,,3,25,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,5,2,,,11,0,3,11,0,0,-9,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,13,0,4,6,36.705776,68.87706,1,0,1,1,1,0,1,0,3,,3,25,4,,,,Taliban,0,-99,0,0,,6,8,,,1,0,0,0,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,15,0,182,11,2.798167,44.07856,1,0,1,1,1,0,1,0,1,,2,15,182,,,,Al-Shabaab,0,-99,0,1,8,6,8,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,15,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,1,3,,14,69,95,,,,Islamic State of Iraq and the Levant (ISIL),0,1,0,1,7,6,13,,,36,0,1,33,0,0,1,4,-99,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,15,1,228,10,15.325443,44.211895,1,0,1,1,1,0,1,0,6,,10,56,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,13,,,,0,0,0,1,0,0,0,,,1,1,0,,404,,,0,,,,,2,1,0,0,0,0
2.0161E+11,2016,10,15,0,95,10,34.744444,44.967778,1,0,1,1,1,0,1,1,3,,17,94,95,,,,Islamic State of Iraq and the Levant (ISIL),0,2,0,1,7,6,13,5,5,6,0,2,0,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,16,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,1,3,,14,78,95,,,,Islamic State of Iraq and the Levant (ISIL),0,1,0,1,7,6,13,,,3,0,1,4,0,0,-9,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,16,0,95,10,36.354145,43.14357,1,1,1,1,1,0,0,0,9,,3,25,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,13,,,,6,0,6,0,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,16,0,95,10,34.021821,44.933508,1,0,1,1,1,0,1,0,3,,4,34,95,17,94,95,Islamic State of Iraq and the Levant (ISIL),0,-99,0,1,7,6,16,,,1,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,16,0,95,10,36.354145,43.14357,1,0,1,1,1,0,1,0,6,,14,67,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,5,5,,,1,0,0,0,0,0,0,,,1,1,0,-99,,,,0,,,,,4,0,0,1,0,1
2.0161E+11,2016,10,16,0,110,10,34.184605,36.424011,1,0,1,1,1,0,1,0,2,,4,34,110,,,,Islamic State of Iraq and the Levant (ISIL),0,2,0,0,,5,5,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,1,1,0,1
2.0161E+11,2016,10,16,0,182,11,4.053391,43.243996,1,0,1,1,1,0,1,0,4,,14,73,182,,,,Al-Shabaab,0,2,0,0,,13,,,,2,0,2,3,0,0,1,3,-99,1,3,0,-99,,,,0,,,,,2,3,0,0,0,0
2.0161E+11,2016,10,16,0,147,11,11.509748,12.978912,2,0,1,1,1,0,1,0,7,,14,75,147,,,,Boko Haram,0,-99,0,0,,5,5,8,18,0,0,0,0,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,16,0,4,6,31.557064,64.87709,1,0,1,1,1,0,1,0,3,,14,67,4,,,,Taliban,0,-99,0,0,,6,16,,,0,0,0,4,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,16,0,147,11,10.26622,7.113044,3,0,1,1,1,0,1,0,2,7,14,75,147,,,,Fulani extremists,0,-99,0,0,,5,5,,,2,0,0,2,0,0,1,3,-99,0,,,,,,,,,,,,,,-9,-9,0,-9
2.0161E+11,2016,10,16,0,228,10,13.586484,44.024105,1,0,1,1,1,0,1,0,3,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,7,0,0,0,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,17,0,95,10,33.07835,44.254719,1,1,1,1,1,0,1,1,3,,4,36,95,14,67,95,Islamic State of Iraq and the Levant (ISIL),0,1,0,1,10,6,15,,,11,0,1,17,0,0,1,4,-99,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,17,0,4,6,35.91784,64.775515,3,0,1,1,1,1,0,0,9,,6,44,4,,,,Taliban,0,-99,0,1,8,13,,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,17,0,104,11,3.938715,41.844707,1,0,1,1,1,0,1,0,2,,3,25,104,,,,Al-Shabaab,0,-99,0,0,,5,5,,,1,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,1,1,0,1
2.0161E+11,2016,10,17,0,4,6,32.847222,66.05,3,0,1,1,1,0,1,0,1,,14,68,4,,,,Taliban,0,-99,0,0,,5,5,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,18,0,95,10,35.827229,43.389652,1,0,1,1,1,0,1,1,3,,14,75,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,1,7,6,15,,,4,0,3,0,0,0,-9,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,18,0,95,10,35.45211,44.375465,1,1,1,1,1,0,0,0,9,,17,94,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,13,,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,18,0,4,6,35.018158,69.168991,1,0,1,1,1,0,0,1,3,,14,74,4,,,,Taliban,0,1,1,1,8,6,15,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,18,0,147,11,10.869205,12.847621,1,1,1,1,1,0,1,0,2,7,14,75,147,,,,Boko Haram,0,-99,0,0,,5,5,8,18,0,0,0,1,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,17,0,4,6,36.001646,65.362895,2,0,1,1,1,0,1,0,2,,3,24,4,,,,Taliban,0,-99,0,1,8,5,5,,,8,0,8,14,0,13,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,20,0,4,6,36.142778,64.884444,1,0,1,1,1,0,1,0,9,,3,24,4,,,,Taliban,0,-99,0,0,,13,,,,5,0,0,0,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,19,0,228,10,13.586484,44.024105,1,0,1,1,1,0,1,0,3,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,1,0,0,3,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,18,0,228,10,15.45639,45.324871,1,1,1,1,1,0,0,0,3,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,19,0,95,10,36.354145,43.14357,1,0,1,1,1,1,1,0,3,,2,21,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,6,28,,,0,0,0,0,0,0,1,4,-99,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,19,0,95,10,36.354145,43.14357,1,0,1,1,1,1,1,0,3,,2,21,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,6,28,,,0,0,0,16,0,0,1,4,-99,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,19,0,95,10,36.354145,43.14357,1,0,1,1,1,1,1,0,3,,2,21,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,6,16,,,0,0,0,0,0,0,1,4,-99,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,20,0,95,10,36.354145,43.14357,1,0,1,1,1,0,1,0,7,,15,86,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,13,,,,0,0,0,0,0,0,1,4,-99,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,20,0,228,10,15.749972,44.499986,3,0,1,1,1,1,1,0,2,,17,94,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,5,2,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,20,0,228,10,15.45639,45.324871,1,0,1,1,1,0,0,0,3,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,20,0,182,11,2.059819,45.326115,1,0,1,1,1,0,1,0,1,,14,68,182,,,,Al-Shabaab,0,-99,0,0,,5,5,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,20,0,228,10,15.749972,44.499986,3,0,1,1,1,1,1,0,2,,17,94,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,5,2,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,20,0,228,10,15.3875,44.836667,2,0,1,1,1,1,1,0,2,,17,94,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,5,2,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,20,0,228,10,15.633333,44.583333,2,0,1,1,1,1,1,0,2,,17,94,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,5,2,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,20,0,228,10,15.749972,44.499986,3,0,1,1,1,1,1,0,2,,17,94,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,5,2,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,20,0,228,10,15.749972,44.499986,3,0,1,1,1,1,1,0,2,,17,94,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,5,2,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,20,0,228,10,15.628584,44.587434,2,0,1,1,1,1,1,0,2,,17,94,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,5,2,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,20,0,228,10,15.749972,44.499986,3,0,1,1,1,1,1,0,2,,17,94,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,5,2,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,20,0,228,10,15.633333,44.583333,3,0,1,1,1,1,1,0,2,,17,94,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,5,2,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,20,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,3,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,1,7,6,11,,,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,20,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,3,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,1,7,6,11,,,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,21,0,95,10,34.077841,44.06334,1,0,1,1,1,0,0,1,1,,17,94,95,,,,Islamic State of Iraq and the Levant (ISIL),0,2,0,1,7,6,13,,,5,0,2,15,0,0,1,3,-99,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,21,0,95,10,35.672932,44.070145,1,0,1,1,1,1,1,1,5,3,21,107,95,21,107,94,Islamic State of Iraq and the Levant (ISIL),0,2,0,1,7,6,13,13,,18,0,2,0,0,0,1,4,-99,1,16,0,-99,,,,0,,,,,4,0,0,1,1,1
2.0161E+11,2016,10,21,0,4,6,36.665,65.752,3,0,1,1,1,0,1,0,2,,17,94,4,,,,Taliban,0,-99,0,1,8,5,5,,,6,0,6,17,0,15,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,21,0,173,10,16.601688,42.94059,1,0,1,1,1,0,1,0,2,,14,75,173,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,5,4,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,1,1,0,1
2.0161E+11,2016,10,21,0,173,10,16.800296,43.150341,1,0,1,1,1,0,1,0,2,,14,75,173,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,5,4,0,0,0,0,0,0,1,3,-99,0,,,,,,,,,,,,,,1,1,0,1
2.0161E+11,2016,10,21,0,173,10,17.554939,44.232357,1,0,1,1,1,0,1,0,2,,14,75,173,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,5,4,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,1,1,0,1
2.0161E+11,2016,10,21,0,228,10,15.325443,44.211895,1,0,1,1,1,0,0,0,9,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,13,,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,21,0,228,10,13.412932,43.630114,4,0,1,1,1,0,0,0,9,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,13,,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,21,0,228,10,15.695,43.5975,4,0,1,1,1,0,0,0,9,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,13,,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,21,0,228,10,14.75463,46.516262,4,0,1,1,1,0,0,0,9,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,13,,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,21,0,228,10,15.470031,45.322857,4,0,1,1,1,0,0,0,9,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,13,,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,21,0,228,10,12.799745,45.033788,4,0,1,1,1,0,0,0,9,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,13,,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,22,0,95,10,34.447887,44.432913,1,0,1,1,1,1,0,0,9,,14,75,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,13,,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,22,0,95,10,34.093739,44.21817,1,1,1,1,1,1,0,0,9,,14,75,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,13,,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,21,1,95,10,36.354145,43.14357,1,0,1,1,1,0,1,0,6,,14,67,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,5,5,,,284,0,0,0,0,0,0,,,1,284,0,,1,,,0,,,,,4,0,0,1,0,1
2.0161E+11,2016,10,22,0,4,6,36.807289,66.496681,1,0,1,1,1,0,1,0,3,,14,73,4,,,,Taliban,0,-99,0,0,,6,8,,,3,0,0,3,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,22,1,4,6,36.814449,66.341461,1,0,1,1,1,0,1,0,9,,14,75,4,,,,Taliban,0,-99,0,1,8,13,,,,12,0,11,12,0,10,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,22,0,95,10,36.160196,43.106622,2,0,1,1,1,0,1,0,6,,14,67,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,5,5,,,6,0,0,0,0,0,0,,,1,6,0,-99,,,,0,,,,,4,0,0,1,0,1
2.0161E+11,2016,10,22,0,147,11,10.890928,13.627589,2,0,1,1,1,0,1,0,2,7,14,75,147,,,,Boko Haram,0,-99,1,0,,5,5,8,18,7,0,7,1,0,1,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,23,0,182,11,2.059819,45.326115,1,0,1,1,1,0,1,1,3,,4,29,182,14,67,182,Al-Shabaab,0,1,0,1,10,6,15,,,4,0,1,7,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,23,0,95,10,36.354145,43.14357,1,0,1,1,1,0,1,0,6,,14,67,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,9,22,,,16,0,0,0,0,0,0,,,1,16,0,-99,,,,0,,,,,4,0,0,1,0,1
2.0161E+11,2016,10,23,1,95,10,33.038056,40.284444,3,0,1,1,1,0,1,1,6,3,14,75,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,1,7,6,15,6,13,21,0,16,0,0,0,1,4,-99,1,5,0,-99,,,,0,,,,,4,0,0,1,0,1
2.0161E+11,2016,10,23,1,228,10,14.047778,44.681389,1,0,1,1,1,0,1,0,6,,14,83,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,13,,,,0,0,0,0,0,0,0,,,1,37,0,,-99,,,0,,,,,7,-99,0,0,0,0
2.0161E+11,2016,10,23,0,167,9,56.296504,43.936059,1,0,1,1,1,0,1,0,3,2,3,25,167,,,,Islamic State of Iraq and the Levant (ISIL),0,3,1,1,7,6,7,6,16,2,0,2,0,0,0,0,,,0,,,,,,,,,,,,,,1,1,0,1
2.0161E+11,2016,10,23,0,37,11,11.115472,13.934921,1,0,1,1,1,1,1,1,3,,14,67,37,,,,Boko Haram,0,2,0,0,,6,13,,,1,0,1,5,0,0,-9,,,0,,,,,,,,,,,,,,1,1,0,1
2.0161E+11,2016,10,23,0,173,10,16.529444,42.9675,3,0,1,1,1,0,1,0,3,,14,75,173,,,,Houthi extremists (Ansar Allah),0,-99,0,1,10,6,11,,,0,0,0,0,0,0,1,3,-99,0,,,,,,,,,,,,,,1,1,0,1
2.0161E+11,2016,10,23,0,173,10,17.554939,44.232357,1,0,1,1,1,0,1,0,3,,14,75,173,,,,Houthi extremists (Ansar Allah),0,-99,0,1,10,6,11,,,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,1,1,0,1
2.0161E+11,2016,10,24,0,95,10,36.1975,43.591389,1,0,1,1,1,0,0,0,2,,14,75,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,5,5,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,24,0,182,11,2.059819,45.326115,1,0,1,1,1,0,1,0,1,,2,20,182,,,,Al-Shabaab,0,2,0,1,8,5,3,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,24,0,4,6,34.855556,69.649444,3,0,1,1,1,1,0,0,9,,3,24,4,,,,Taliban,0,-99,0,0,,13,,,,1,0,1,2,0,2,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,24,0,4,6,34.937394,69.815278,3,0,1,1,1,1,0,0,9,,3,24,4,,,,Taliban,0,-99,0,0,,13,,,,0,0,0,1,0,1,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,24,0,37,11,11.148454,13.953275,1,0,1,1,1,1,1,1,3,,14,67,37,,,,Boko Haram,0,1,0,0,,6,13,,,2,0,1,1,0,0,-9,,,0,,,,,,,,,,,,,,1,1,0,1
2.0161E+11,2016,10,24,0,228,10,13.586484,44.024105,1,0,1,1,1,0,0,0,9,,17,94,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,13,,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,25,0,4,6,34.128723,71.085815,1,0,1,1,1,0,1,0,2,,3,24,4,,,,Taliban,0,-99,0,1,7,5,5,,,8,0,0,2,0,0,1,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,25,0,153,6,34.014975,71.58049,3,0,1,1,1,1,1,0,3,,3,24,153,14,77,153,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,1,8,6,12,,,1,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,25,0,153,6,34.014975,71.58049,3,0,1,1,1,1,1,0,3,,3,25,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,1,8,6,16,,,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,26,0,4,6,36.058611,64.965833,3,0,1,1,1,0,1,0,9,,14,75,4,,,,Taliban,0,-99,0,0,,13,,,,16,0,16,19,0,17,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,26,0,95,10,36.158558,43.2551,1,0,1,1,1,0,1,0,6,,14,67,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,13,,,,190,0,0,0,0,0,0,,,1,190,0,-99,,,,0,,,,,4,0,0,1,0,1
2.0161E+11,2016,10,26,0,95,10,36.184868,43.207314,1,0,1,1,1,0,1,0,6,,14,67,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,13,,,,42,0,0,0,0,0,0,,,1,42,0,-99,,,,0,,,,,4,0,0,1,0,1
2.0161E+11,2016,10,25,0,95,10,35.525556,43.261111,1,0,1,1,1,0,1,0,9,,14,67,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,13,,,,15,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,20,0,95,10,35.942983,43.318775,1,0,1,1,1,0,1,0,9,,14,67,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,13,,,,70,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,23,0,95,10,36.354145,43.14357,1,1,1,1,1,0,1,0,9,,3,25,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,13,,,,50,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,26,0,4,6,33.1782,68.752533,1,0,1,1,1,1,1,0,3,,14,75,4,,,,Taliban,0,1,0,0,,6,7,,,0,0,0,11,0,0,1,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,26,0,4,6,33.1782,68.752533,1,0,1,1,1,1,1,0,3,,14,75,4,,,,Taliban,0,-99,0,0,,6,8,,,0,0,0,6,0,0,1,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,26,0,4,6,34.396797,68.863945,1,0,1,1,1,1,1,0,3,,4,27,4,1,6,4,Taliban,0,-99,0,1,8,6,11,,,1,0,0,8,0,0,1,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,26,0,4,6,34.396797,68.863945,1,0,1,1,1,1,0,0,9,,3,25,4,,,,Taliban,0,-99,0,1,8,13,,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,26,0,4,6,34.396797,68.863945,1,0,1,1,1,1,1,0,3,,14,75,4,,,,Taliban,0,-99,0,1,8,6,11,,,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,26,0,4,6,34.054336,68.751751,2,0,1,1,1,1,0,0,9,,19,104,4,,,,Taliban,0,-99,0,1,8,13,,,,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,26,0,4,6,34.599167,68.146389,1,1,1,1,1,1,0,0,9,,19,104,4,,,,Taliban,0,-99,0,1,8,13,,,,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,26,0,4,6,34.00843,68.717888,1,1,1,1,1,1,0,0,9,,19,104,4,,,,Taliban,0,-99,0,1,8,13,,,,0,0,0,0,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.0161E+11,2016,10,26,0,228,10,13.634341,46.056321,2,0,1,1,1,0,1,0,6,,3,25,228,,,,Al-Qaida in the Arabian Peninsula (AQAP),0,-99,0,0,,5,5,,,1,0,0,0,0,0,0,,,1,1,0,-99,,,,0,,,,,4,0,0,1,0,1
2.0161E+11,2016,10,27,0,173,10,16.893194,42.57526,1,0,1,1,1,0,1,0,3,,14,76,173,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,1,1,0,1
2.0161E+11,2016,10,27,0,95,10,33.340336,43.659054,1,0,1,1,1,0,1,0,3,,14,74,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,1,8,6,16,,,3,0,0,8,0,0,-9,,,0,,,,,,,,,,,,,,0,1,0,1
2.0161E+11,2016,10,27,0,228,10,13.879274,45.869519,3,0,1,1,1,0,1,0,3,,17,94,228,,,,Al-Qaida in the Arabian Peninsula (AQAP),0,-99,0,1,7,6,16,,,0,0,0,2,0,0,1,4,-99,0,,,,,,,,,,,,,,0,1,0,1
